simID	famID	id1	id2	degree	error_type	phi_IBIS	phi_TRUFFLE	phi_IBDseq	phi_clusIBD
sim7801	def3	F	S	0	0.005	NA	NA	NA	NA
sim7801	def3	F	S	0	0.01	NA	NA	NA	NA
sim7801	def3	F	S	0	0.05	NA	NA	NA	NA
sim7801	def3	F	S	0	0.1	NA	NA	NA	NA
sim7801	def3	F	S	0	0.2	NA	NA	NA	0.000697578257337528
sim7801	def3	O	Q	5	0	0.0124527530642227	0.0122386851476393	0.0122786546464933	0.0122218682418348
sim7801	def3	O	Q	5	0.005	0.0122118069008786	0.0118553231720348	0.012432540830426	0.0120465101044362
sim7801	def3	O	Q	5	0.01	0.0119282088513934	0.0118343032340938	0.0112171404842971	0.012027472468246
sim7801	def3	O	Q	5	0.05	0.000645738486834948	NA	0.00151866888828302	0.0114470414519864
sim7801	def3	O	Q	5	0.1	NA	NA	NA	0.00948413424204436
sim7801	def3	O	Q	5	0.2	NA	NA	NA	0.00741423294220527
sim7801	def3	O	T	1	0	0.241469986364575	0.242792243736708	0.240758845991162	0.240988133993141
sim7801	def3	O	T	1	0.005	0.239807501927255	0.24231837442501	0.240074680278275	0.240988133993141
sim7801	def3	O	T	1	0.01	0.235304999429813	0.235804182740079	0.239019378550051	0.240988133993141
sim7801	def3	O	T	1	0.05	0.0314369940085099	0.00749797689611762	0.0303830663067254	0.238394513643325
sim7801	def3	O	T	1	0.1	0.00287420160390986	NA	0.00669699557076032	0.216977998613362
sim7801	def3	O	T	1	0.2	NA	NA	0.00224943884365882	0.214285184568388
sim7801	def3	O	U	6	0	0.0089842517148339	0.00774404914482337	0.00865267904450902	0.00773787484206057
sim7801	def3	O	U	6	0.005	0.00815632083127357	0.00772045817315077	0.00840451774403707	0.00757522047765134
sim7801	def3	O	U	6	0.01	0.00770790527467461	0.00601917214642117	0.00728521108651634	0.00773117964438938
sim7801	def3	O	U	6	0.05	0.000752773661156116	NA	0.0010064873521774	0.00745525005044568
sim7801	def3	O	U	6	0.1	NA	NA	NA	0.0057888312366423
sim7801	def3	O	U	6	0.2	NA	NA	NA	0.0061322418669756
sim7801	def3	T	U	7	0	0.00177294125798544	0.00182215935581499	0.00233793825452294	0.00182676063760212
sim7801	def3	T	U	7	0.005	0.00177294125798544	0.00182236781800945	0.00230033054547286	0.00182676063760212
sim7801	def3	T	U	7	0.01	0.00177294125798544	0.00161201209195382	0.00234138057336814	0.00182676063760212
sim7801	def3	T	U	7	0.05	0.000699911123011986	NA	NA	0.00177302638004817
sim7801	def3	T	U	7	0.1	NA	NA	0.000526659409229085	0.00104012750451149
sim7801	def3	T	U	7	0.2	NA	NA	0.00200685616522901	0.00163588170809301
sim7801	def4	D	F	1	0	0.243877987199188	0.249601088047578	0.248554509043491	0.250760781475778
sim7801	def4	D	F	1	0.005	0.194739212535276	0.248480621124226	0.24740058196912	0.249430853650341
sim7801	def4	D	F	1	0.01	0.183299713506063	0.241958968229919	0.247702260234261	0.248758800633263
sim7801	def4	D	F	1	0.05	0.0789926600374473	0.0744443164428664	0.106941906713996	0.244891673445814
sim7801	def4	D	F	1	0.1	0.0555893884196072	0.0537967701545093	0.0812841045344445	0.234259716134077
sim7801	def4	D	F	1	0.2	0.012424003608689	0.00103273908318448	0.0639876788188342	0.214344969093699
sim7801	def4	D	O	2	0	0.118417652512614	0.118085216721944	0.118035241385193	0.11904715535573
sim7801	def4	D	O	2	0.005	0.11679911242704	0.117579374521172	0.116888864348256	0.118885372276434
sim7801	def4	D	O	2	0.01	0.114795928236507	0.114072215247569	0.113854660627065	0.11812648841464
sim7801	def4	D	O	2	0.05	0.0152398744505165	0.00249967017372171	0.0142319567002481	0.115237806418688
sim7801	def4	D	O	2	0.1	NA	NA	0.00253373784727294	0.0980608140506021
sim7801	def4	D	O	2	0.2	NA	NA	NA	0.0933500907405532
sim7801	def4	D	S	0	0	0.00145038214551184	NA	NA	NA
sim7801	def4	D	S	0	0.005	0.00145038214551184	NA	NA	NA
sim7801	def4	D	S	0	0.01	0.00145038214551184	NA	NA	NA
sim7801	def4	D	S	0	0.05	0.000640416099573496	NA	NA	NA
sim7801	def4	D	S	0	0.1	NA	NA	NA	NA
sim7801	def4	D	S	0	0.2	NA	NA	NA	NA
sim7801	def4	D	T	3	0	0.0596506481102655	0.0565996312182177	0.0589165503165329	0.0593374386140725
sim7801	def4	D	T	3	0.005	0.0586003228089197	0.0558408896318713	0.0575057961393132	0.0591922627623574
sim7801	def4	D	T	3	0.01	0.0565955439694584	0.0532291362849304	0.0526857586420022	0.059182474159439
sim7801	def4	D	T	3	0.05	0.00809608229267486	0.00100574322900243	0.00734910127474719	0.0538771383237602
sim7801	def4	D	T	3	0.1	NA	NA	0.000686704000682227	0.0531991762720617
sim7801	def4	D	T	3	0.2	NA	NA	NA	0.0436393995249963
sim7801	def4	D	U	4	0	0.0344133292325345	0.0300275025041738	0.0324298108442711	0.0315638067729523
sim7801	def4	D	U	4	0.005	0.0334078084500654	0.0298447072174102	0.0316441594812571	0.0314943651496239
sim7801	def4	D	U	4	0.01	0.0301382150384644	0.0277296237346855	0.0283249253147273	0.0314449961772811
sim7801	def4	D	U	4	0.05	0.00190222317026196	NA	0.00383630014557002	0.0295437772736409
sim7801	def4	D	U	4	0.1	NA	NA	NA	0.0272757320499567
sim7801	def4	D	U	4	0.2	NA	NA	NA	0.0249585550665351
sim7801	def4	F	S	0	0	0.000704480614314461	NA	NA	NA
sim7801	def4	F	S	0	0.005	0.000704480614314461	NA	NA	NA
sim7801	def4	F	S	0	0.01	0.000704480614314461	NA	NA	NA
sim7801	def4	F	S	0	0.05	NA	NA	NA	NA
sim7801	def4	F	S	0	0.1	NA	NA	NA	NA
sim7801	def4	F	S	0	0.2	NA	NA	NA	NA
sim7801	def4	O	Q	5	0	0.0153003429924031	0.0125715645284864	0.0132205663172571	0.0132618789206581
sim7801	def4	O	Q	5	0.005	0.0140706904334762	0.012543378702611	0.0122234091248888	0.013191710459145
sim7801	def4	O	Q	5	0.01	0.0132038658028445	0.011148975083895	0.0118884173271379	0.0131072151727402
sim7801	def4	O	Q	5	0.05	0.00104393054981235	NA	0.000869083405367879	0.0118488896812769
sim7801	def4	O	Q	5	0.1	NA	NA	NA	0.0116091698836509
sim7801	def4	O	Q	5	0.2	NA	NA	NA	0.0111620828392454
sim7801	def4	O	T	1	0	0.242030478406231	0.243082153847723	0.241144274956284	0.241816624076537
sim7801	def4	O	T	1	0.005	0.240375158988253	0.242917798779244	0.240452035850043	0.241816624076537
sim7801	def4	O	T	1	0.01	0.234360944420253	0.237645173180793	0.239986110858857	0.241808192823083
sim7801	def4	O	T	1	0.05	0.0359370383892425	0.00707902868673447	0.0264781164335881	0.232958124140435
sim7801	def4	O	T	1	0.1	0.00154999189646649	NA	0.00429810288371921	0.219989499064391
sim7801	def4	O	T	1	0.2	0.000616667130929346	NA	NA	0.203936942392402
sim7801	def4	O	U	6	0	0.00560915975586263	0.00515430593124714	0.00536479020898934	0.00502416767364764
sim7801	def4	O	U	6	0.005	0.00511216312715667	0.00510570818216459	0.0047783036265586	0.00496327143682542
sim7801	def4	O	U	6	0.01	0.00449988534145009	0.00340786178164351	0.00387942914955876	0.00421833300096642
sim7801	def4	O	U	6	0.05	NA	NA	NA	0.00336406700152123
sim7801	def4	O	U	6	0.1	NA	NA	NA	0.00287146023919352
sim7801	def4	O	U	6	0.2	NA	NA	NA	0.00323004630926848
sim7801	def4	T	U	7	0	0.00169494669139619	0.00223355949657388	0.00166447412210685	0.00285252405460462
sim7801	def4	T	U	7	0.005	0.00161569978817375	0.0021239431259891	0.00164190140139492	0.00280046618053109
sim7801	def4	T	U	7	0.01	0.00144207240814459	0.00217209789290844	0.00138055860207129	0.00277552315780895
sim7801	def4	T	U	7	0.05	NA	NA	NA	0.00120337893938935
sim7801	def4	T	U	7	0.1	NA	NA	NA	0.00223648083365143
sim7801	def4	T	U	7	0.2	NA	NA	NA	0.00161999159046136
sim7801	def5	D	F	1	0	0.195586882009156	0.204264260957353	0.225842430543878	0.249956262981277
sim7801	def5	D	F	1	0.005	0.171905358267948	0.201399451878192	0.225234756182487	0.246781075235665
sim7801	def5	D	F	1	0.01	0.158269326102266	0.197566205616911	0.215291520524897	0.248934995746372
sim7801	def5	D	F	1	0.05	0.0640499918747517	0.0498628019096075	0.0820858141166875	0.199346763041171
sim7801	def5	D	F	1	0.1	0.0324725990994312	0.032680531365617	0.0521515426229895	0.186442956765575
sim7801	def5	D	F	1	0.2	0.00448791865603659	0.00185117034454345	0.0352544036574553	0.147395812354111
sim7801	def5	D	O	2	0	0.156648455583077	0.157725935951606	0.154758228022359	0.15782355071936
sim7801	def5	D	O	2	0.005	0.154866757262599	0.157132009787752	0.154138553997993	0.156776392306185
sim7801	def5	D	O	2	0.01	0.148805365354794	0.149803069673564	0.148720675937971	0.157024356001868
sim7801	def5	D	O	2	0.05	0.0195164498777104	0.00553464520503208	0.0182613606749568	0.155613319184657
sim7801	def5	D	O	2	0.1	0.00124870530862615	NA	0.000562881626419262	0.134499205754696
sim7801	def5	D	O	2	0.2	NA	NA	0.00213079449658764	0.12938595723438
sim7801	def5	D	S	0	0	0.00137157362091249	0.000529815353134653	NA	0.000860484079268827
sim7801	def5	D	S	0	0.005	0.000668051498396287	NA	NA	0.000860484079268827
sim7801	def5	D	S	0	0.01	0.000668051498396287	0.000528191085202851	NA	NA
sim7801	def5	D	S	0	0.05	0.000636497618332457	NA	NA	NA
sim7801	def5	D	S	0	0.1	NA	NA	NA	NA
sim7801	def5	D	S	0	0.2	NA	NA	NA	NA
sim7801	def5	D	T	3	0	0.0848410082729177	0.0842510729440575	0.0829199216192572	0.0843286652654707
sim7801	def5	D	T	3	0.005	0.0831321160687272	0.0821575392406846	0.0813324431823912	0.0841845422346968
sim7801	def5	D	T	3	0.01	0.0796152185705697	0.0811230716584711	0.0763957919335015	0.0842439634277748
sim7801	def5	D	T	3	0.05	0.010727566586321	0.00108293504242453	0.0083981300281027	0.0811034616198386
sim7801	def5	D	T	3	0.1	NA	NA	0.00203300036448746	0.0725485376207683
sim7801	def5	D	T	3	0.2	0.000685302092424511	NA	NA	0.0683940422581879
sim7801	def5	D	U	4	0	0.0235426721981763	0.0225079671427795	0.0231654463941248	0.0242241526574209
sim7801	def5	D	U	4	0.005	0.0216527138142659	0.0209906142589583	0.0215585023655552	0.0240688303426869
sim7801	def5	D	U	4	0.01	0.0205264352255108	0.0195341236499934	0.0210065983582959	0.0239703220538522
sim7801	def5	D	U	4	0.05	0.00194636113127187	0.00205779980887317	0.00296762133057788	0.0227657882339056
sim7801	def5	D	U	4	0.1	NA	NA	0.000540152906498478	0.0165188698371525
sim7801	def5	D	U	4	0.2	NA	NA	NA	0.0170297733262877
sim7801	def5	F	S	0	0	0.0024270944950181	0.000526601560970124	NA	NA
sim7801	def5	F	S	0	0.005	0.0024270944950181	NA	NA	NA
sim7801	def5	F	S	0	0.01	0.000731918842644997	NA	NA	NA
sim7801	def5	F	S	0	0.05	NA	NA	NA	NA
sim7801	def5	F	S	0	0.1	0.000636497618332457	NA	NA	NA
sim7801	def5	F	S	0	0.2	NA	NA	NA	NA
sim7801	def5	O	Q	5	0	0.00618542535003995	0.00445335180238889	0.00537597377142567	0.00546653435223748
sim7801	def5	O	Q	5	0.005	0.00551748477090296	0.00433753368151905	0.00452470571891449	0.00441292342612932
sim7801	def5	O	Q	5	0.01	0.00445995241033935	0.00295297990149102	0.0038639397136367	0.00436027647263796
sim7801	def5	O	Q	5	0.05	NA	NA	0.000472873904719001	0.00484516344560873
sim7801	def5	O	Q	5	0.1	NA	NA	NA	0.00363781017448208
sim7801	def5	O	Q	5	0.2	NA	NA	NA	0.00384261663692129
sim7801	def5	O	T	1	0	0.241888912164272	0.241825587169166	0.241206386440841	0.240988133993141
sim7801	def5	O	T	1	0.005	0.23967023599979	0.241245011271681	0.239918110925322	0.240988133993141
sim7801	def5	O	T	1	0.01	0.236821360381025	0.23700156352726	0.23924700276314	0.240993161580115
sim7801	def5	O	T	1	0.05	0.0369567268704616	0.00726213666678975	0.0293567138971643	0.239337780057775
sim7801	def5	O	T	1	0.1	NA	NA	0.00373600941811348	0.213838946312551
sim7801	def5	O	T	1	0.2	NA	NA	0.00194620600065549	0.191907170325573
sim7801	def5	O	U	6	0	0.000667940579136987	0.000442356776635599	0.00118869121432347	NA
sim7801	def5	O	U	6	0.005	0.000667940579136987	NA	0.00118869121432347	NA
sim7801	def5	O	U	6	0.01	NA	NA	0.000509877247123654	NA
sim7801	def5	O	U	6	0.05	NA	NA	NA	NA
sim7801	def5	O	U	6	0.1	NA	NA	NA	NA
sim7801	def5	O	U	6	0.2	NA	NA	NA	0.000858117599065513
sim7801	def5	T	U	7	0	0.00138746512829211	NA	NA	NA
sim7801	def5	T	U	7	0.005	0.00138746512829211	NA	NA	NA
sim7801	def5	T	U	7	0.01	0.000660908801880996	NA	NA	NA
sim7801	def5	T	U	7	0.05	NA	NA	NA	NA
sim7801	def5	T	U	7	0.1	NA	NA	NA	NA
sim7801	def5	T	U	7	0.2	NA	NA	NA	NA
sim7801	def6	D	F	1	0	0.22682698712309	0.233907628438618	0.247209787177269	0.240359706988666
sim7801	def6	D	F	1	0.005	0.188214325002585	0.23272045361304	0.23084269820065	0.238859332221413
sim7801	def6	D	F	1	0.01	0.177196388385532	0.228208793197677	0.227905473292755	0.238198756003592
sim7801	def6	D	F	1	0.05	0.0661643381830413	0.0612882152352006	0.0790864248559064	0.229848908164925
sim7801	def6	D	F	1	0.1	0.0428316886057057	0.0425916666247571	0.0662628683314533	0.21965727130162
sim7801	def6	D	F	1	0.2	0.00755653106018513	0.00419693461728326	0.0470253151595876	0.155811870999529
sim7801	def6	D	O	2	0	0.125904288804775	0.127966550573202	0.123531932573355	0.128973439996837
sim7801	def6	D	O	2	0.005	0.124300768246594	0.126977449576057	0.120054294325983	0.128634768667635
sim7801	def6	D	O	2	0.01	0.119575296236287	0.12269528866494	0.118834128707807	0.125353425631881
sim7801	def6	D	O	2	0.05	0.0153921462684716	0.00410573240720876	0.0148901905847372	0.125508393908321
sim7801	def6	D	O	2	0.1	0.000728664400352548	NA	0.00110259285364324	0.107279873933183
sim7801	def6	D	O	2	0.2	NA	NA	NA	0.0981936079428404
sim7801	def6	D	S	0	0	0.00247332975942273	0.00171647770915058	NA	0.0011882405016872
sim7801	def6	D	S	0	0.005	0.00113289708971055	0.00169471078167946	NA	0.00148866865958262
sim7801	def6	D	S	0	0.01	0.00113289708971055	0.00171513139081138	NA	0.0011882405016872
sim7801	def6	D	S	0	0.05	0.000636497618332457	NA	NA	0.00141400775091971
sim7801	def6	D	S	0	0.1	NA	NA	NA	0.00142005888726928
sim7801	def6	D	S	0	0.2	NA	NA	NA	NA
sim7801	def6	D	T	3	0	0.0404551863218157	0.0391244191754679	0.0384879959955107	0.0402333535359258
sim7801	def6	D	T	3	0.005	0.0396861699813415	0.0379489964061031	0.0362402195509935	0.0401242516326651
sim7801	def6	D	T	3	0.01	0.0380693122725368	0.0364132033039972	0.0359063250461186	0.0402346468701239
sim7801	def6	D	T	3	0.05	0.00491988758780395	NA	0.002346838113619	0.0376839448037623
sim7801	def6	D	T	3	0.1	0.000694418144188071	NA	NA	0.0322687700641062
sim7801	def6	D	T	3	0.2	NA	NA	NA	0.0288208144880252
sim7801	def6	D	U	4	0	0.0200589823801586	0.0208608899725333	0.019475037559893	0.0215744608414147
sim7801	def6	D	U	4	0.005	0.0189099427598426	0.0207534450831408	0.0188606887891438	0.0214043643766634
sim7801	def6	D	U	4	0.01	0.0184781682190716	0.0195613366522947	0.0181166161662658	0.0207533103644476
sim7801	def6	D	U	4	0.05	0.000971290595265447	NA	NA	0.019923323348776
sim7801	def6	D	U	4	0.1	NA	NA	0.000910852714693282	0.0163933096699211
sim7801	def6	D	U	4	0.2	NA	NA	NA	0.0122414497037748
sim7801	def6	F	S	0	0	0.00151632629437282	0.000455046912723107	NA	NA
sim7801	def6	F	S	0	0.005	0.00156267369406622	0.000452875431530857	NA	NA
sim7801	def6	F	S	0	0.01	0.000792397199626585	0.000450452058520306	NA	NA
sim7801	def6	F	S	0	0.05	NA	NA	NA	NA
sim7801	def6	F	S	0	0.1	NA	NA	NA	NA
sim7801	def6	F	S	0	0.2	NA	NA	NA	NA
sim7801	def6	O	Q	5	0	0.0103102621882004	0.00988324475470684	0.0112585306530063	0.00978063288757428
sim7801	def6	O	Q	5	0.005	0.0102360818717549	0.00970197819070259	0.0102516486124074	0.00964548823665643
sim7801	def6	O	Q	5	0.01	0.0104274048257382	0.00915154245216633	0.00958486751736788	0.00965970040734121
sim7801	def6	O	Q	5	0.05	0.00246675043198795	0.00137369637406679	0.00180100417802536	0.00896319555658663
sim7801	def6	O	Q	5	0.1	NA	NA	NA	0.00883881363505005
sim7801	def6	O	Q	5	0.2	NA	NA	NA	0.00910038800112803
